item_id,large_category
1346892000,cracker
1289394000,cracker
1013113000,cracker
1349986000,H&B
1188790000,beverage
1403617000,beverage
1199834000,daily
1354720000,daily
1186053000,H&B
1379184000,cracker
1250084000,beverage
1076425000,stationery
1306919000,instant
1069906000,seasoned_food
1347652000,stationery
1468776000,daily
1011711000,instant
1238082000,instant
1171211000,instant
1211142000,vegetable
1469224000,daily
1495268000,daily
1146379000,frozen_food
1319278000,seasoned_food
1358000,prepared_food
1483962000,frozen_food
1219924000,seasoned_food
1345736000,kitchenalia
1223649000,kitchenalia
1345734000,kitchenalia
1039855000,frozen_food
25858000,vegetable
1272772000,frozen_food
1123712000,pet&home_and_garden
1221746000,frozen_food
1486383000,dried_seafood
1255685000,seasoned_food
1123577000,detergent
1488393000,seasoned_food
5381301001,chandlery
1154071000,detergent
1369394000,seasoned_food
1361000,prepared_food
1519107000,dried_seafood
1301667000,daily
1164383000,dried_seafood
1135372000,detergent
1335619000,H&B
1275625000,seasoned_food
1247683000,kitchenalia
1272921000,kitchenalia
1308497000,seasoned_food
1112896000,seasoned_food
1312159000,seasoned_food
1104597000,seasoned_food
1132393000,seasoned_food
1353228000,H&B
1241464000,H&B
1362455000,instant
1351771000,beverage
1073830000,beverage
17125000,chicken
1312818000,seasoned_food
1112188000,seasoned_food
1216578000,interior
1341022000,seasoned_food
3523000,fish
1200542000,interior
1200543000,interior
1054788000,instant
5639582001,chandlery
1474239000,cracker
1401204000,daily
16482000,fish
1296314000,tea
1333143000,frozen_food
10810000,pork
1214238000,instant
1119282000,instant
1263053000,detergent
1094741000,instant
1317480000,instant
1498873000,daily
1292565000,hygiene_product
1171212000,instant
33838000,prepared_food
1478955000,tea
1184733000,tea
1054256000,instant
1395715000,daily
1011731000,grain
1235487000,H&B
1184744000,bathroom&cleaning
1378019000,bathroom&cleaning
1377008000,cracker
1355881000,cracker
1401368000,H&B
1158153000,cracker
5717245002,underwear
14765000,beef
14237000,pork
5302020002,underwear
1285430000,beverage
1469082000,daily
1319927000,daily
1470197000,cracker
2268000,fish
10247000,vegetable
29599000,pork
1344459000,daily
31171000,pork
1273512000,frozen_food
28382000,prepared_food
1338634000,instant
30704000,vegetable
1300545000,hygiene_product
30705000,fish
1101564000,vegetable
1206937000,chicken
19696000,prepared_food
26091000,vegetable
1277012000,H&B
1100172000,kitchenalia
1378516000,dried_seafood
20289000,vegetable
1282778000,chicken
1295148000,dried_seafood
1295145000,dried_seafood
1351500000,interior
1025108000,kitchenalia
1128463000,detergent
1331368000,vegetable
1490954000,interior
1402972000,cracker
1179818000,seasoned_food
10236000,vegetable
1522961000,frozen_food
1277527000,daily
1481560000,tea
1211161000,vegetable
1476790000,frozen_food
14727000,beef
26762000,prepared_food
1330446000,cracker
1318210000,cracker
6793000,fish
1070143000,instant
1245346000,grain
1245347000,grain
1485710000,tea
1377420000,tea
1485248000,tea
1222039000,dried_seafood
29597000,pork
1092848000,interior
1235467000,daily
1294871000,cracker
14241000,pork
23944000,fish
1321062000,frozen_food
33882000,vegetable
1432514000,beverage
1288322000,seasoned_food
1107522000,beverage
1469055000,daily
1200284000,detergent
32493000,fruit
1238318000,liquor
5730662002,fiber_sundrygoods
1119850000,liquor
1304953000,cracker
1319276000,seasoned_food
1327104000,seasoned_food
1336746000,beverage
1214588000,seasoned_food
1111784000,liquor
1115767000,kitchenalia
1386711000,beverage
1483387000,daily
1256959000,grain
1398465000,hygiene_product
21920000,fruit
1061225000,frozen_food
30603000,prepared_food
1521000,prepared_food
13039000,prepared_food
1003804000,tea
1289934000,hygiene_product
1473910000,tea
1126185000,frozen_food
1040110000,detergent
1275372000,cracker
1271863000,cracker
1325613000,kitchenalia
1198635000,liquor
1372525000,detergent
1467266000,liquor
1376388000,liquor
1482951000,tea
1024811000,detergent
7118000,prepared_food
1274653000,bathroom&cleaning
1234617000,cracker
51220000,prepared_food
1112764000,daily
1051956000,instant
1122516000,seasoned_food
1259403000,frozen_food
1346947000,daily
1391355000,beverage
1219735000,daily
1229876000,daily
1242357000,seasoned_food
19560000,fruit
1124138000,beverage
1141875000,beverage
1114818000,beverage
1019219000,daily
1333910000,tea
1083873000,daily
21918000,fruit
1359177000,interior
1227183000,instant
1068790000,bathroom&cleaning
1392052000,detergent
1482150000,chicken
1183918000,kitchenalia
1183917000,kitchenalia
24080000,beef
1100970000,kitchenalia
1396177000,H&B
1350436000,instant
1331947000,instant
1351773000,dried_seafood
32491000,fruit
1242839000,instant
30032000,prepared_food
1477717000,daily
1140538000,beverage
1281357000,hygiene_product
1368429000,cracker
1198405000,seasoned_food
1112898000,kitchenalia
24962000,vegetable
11165000,prepared_food
1135373000,detergent
1111920000,liquor
8924000,vegetable
1206377000,dried_seafood
1234531000,liquor
1245344000,grain
1228604000,chicken
1009418000,daily
33723000,fruit
1104446000,instant
32827000,fruit
25404000,fish
1308889000,frozen_food
1113465000,seasoned_food
1187868000,frozen_food
1407995000,cracker
1382016000,dried_seafood
1012471000,instant
26098000,vegetable
26104000,vegetable
33537000,fruit
25737000,fruit
50022000,prepared_food
1479199000,frozen_food
1275370000,cracker
1292268000,vegetable
5619638001,chandlery
1178947000,frozen_food
1370774000,beverage
1314422000,cracker
1292269000,vegetable
1338563000,cracker
5023418003,underwear
1066606000,kitchenalia
1314847000,vegetable
1199255000,seasoned_food
1474199000,instant
1483077000,daily
1185974000,instant
29993000,prepared_food
1460722000,frozen_food
1132133000,frozen_food
5302307001,chandlery
1251225000,tea
30735000,fish
1167713000,frozen_food
1276044000,cracker
5730527001,fiber_sundrygoods
1329494000,cracker
18910000,prepared_food
1339651000,kitchenalia
1027733000,liquor
1211044000,vegetable
25697000,prepared_food
1104181000,kitchenalia
1345708000,tea
20083000,fish
1094086000,kitchenalia
1315176000,kitchenalia
1095473000,kitchenalia
1312085000,pet&home_and_garden
1506074000,pet&home_and_garden
20445000,fruit
1212830000,kitchenalia
1238932000,tea
1331563000,tea
1214225000,instant
1271867000,cracker
1437086000,cracker
30778000,beef
1263730000,detergent
1055346000,seasoned_food
1092754000,instant
1112344000,instant
1263269000,instant
1286476000,cracker
11116000,prepared_food
1378008000,cracker
1159435000,cracker
1366593000,daily
5754917001,fiber_sundrygoods
1122978000,seasoned_food
1362101000,daily
1105074000,daily
1106143000,beverage
1395803000,cracker
1063153000,cracker
26617000,fish
1216778000,seasoned_food
1112094000,daily
1143590000,seasoned_food
1486388000,dried_seafood
8422000,prepared_food
1114039000,instant
1489201000,H&B
1339561000,cracker
1320770000,cracker
1401026000,daily
1377989000,cracker
1254196000,daily
1276045000,cracker
1474219000,cracker
1423361000,dried_seafood
1298527000,frozen_food
1477591000,seasoned_food
1270539000,cracker
1227496000,cracker
1498874000,daily
29997000,prepared_food
1477592000,seasoned_food
1477584000,seasoned_food
1346944000,daily
1187258000,daily
1375219000,detergent
1122908000,detergent
1400454000,kitchenalia
1052843000,tea
1386980000,tea
17146000,chicken
1248901000,daily
1276908000,instant
1301420000,bathroom&cleaning
1395713000,daily
25808000,vegetable
5670703001,baby_product
30739000,fish
1373636000,hygiene_product
5739600006,underwear
1289182000,frozen_food
31161000,pork
1503453000,dried_seafood
1350807000,seasoned_food
1479445000,daily
1505299000,seasoned_food
1483072000,daily
1046500000,frozen_food
33937000,prepared_food
1130733000,instant
1529557000,vegetable
1486384000,dried_seafood
1286868000,bathroom&cleaning
1027868000,frozen_food
1182130000,cracker
32509000,fish
1404060000,frozen_food
1046450000,beverage
1250037000,beverage
1288838000,frozen_food
1288837000,frozen_food
1338830000,cracker
1288305000,frozen_food
1279493000,cracker
1070583000,kitchenalia
1325617000,kitchenalia
1391239000,cracker
1242339000,seasoned_food
1078458000,cracker
1237651000,vegetable
1408487000,frozen_food
1143650000,instant
1381931000,liquor
1253226000,hygiene_product
1467413000,hygiene_product
1012206000,cracker
1000419000,tea
1395258000,dried_seafood
1354739000,frozen_food
1369272000,grain
23366000,vegetable
1529079000,seasoned_food
20811000,fish
30784000,beef
1485177000,cracker
1069775000,daily
1305303000,liquor
1488007000,beverage
1227441000,hygiene_product
1183692000,hygiene_product
1353347000,frozen_food
1271517000,cracker
1079943000,detergent
1303474000,beverage
1377991000,cracker
1377990000,cracker
1289468000,daily
50532000,vegetable
1481958000,daily
1159437000,cracker
1145175000,instant
1401027000,daily
1400604000,frozen_food
1312169000,seasoned_food
30719000,vegetable
2978000,fish
1349124000,H&B
11785000,beef
1250467000,seasoned_food
1393977000,daily
1393976000,daily
1124862000,daily
1341020000,cracker
1332859000,H&B
1344001000,H&B
1375324000,daily
1499435000,instant
1268015000,detergent
1305742000,tea
1312172000,beverage
1323344000,cracker
31132000,vegetable
1319009000,instant
1204479000,instant
17252000,prepared_food
1201930000,interior
1369782000,interior
1220666000,cracker
1036854000,pet&home_and_garden
1370304000,vegetable
1214241000,instant
1272091000,seasoned_food
1392996000,frozen_food
1273510000,frozen_food
1480967000,frozen_food
1079272000,dried_seafood
1498875000,daily
26875000,prepared_food
1325169000,seasoned_food
1104943000,seasoned_food
1479271000,seasoned_food
1084911000,interior
5718648001,chandlery
1178168000,stationery
1040712000,stationery
1276294000,daily
1327131000,H&B
1324478000,hygiene_product
1179287000,seasoned_food
1292423000,instant
1306725000,tea
1335643000,cracker
1200089000,seasoned_food
1104155000,kitchenalia
1227800000,beverage
1141491000,seasoned_food
1276039000,cracker
1351133000,frozen_food
1474067000,seasoned_food
1377049000,bathroom&cleaning
1247441000,frozen_food
1222036000,dried_seafood
1388154000,bathroom&cleaning
33718000,beef
1224217000,cracker
1372229000,instant
1308840000,tea
1178618000,daily
1004182000,grain
1468804000,cracker
1187260000,daily
1061683000,cracker
31111000,vegetable
1418534000,cracker
1198243000,seasoned_food
1472510000,cracker
1362228000,cracker
1107717000,tea
30849000,beef
1055451000,daily
1154873000,H&B
1260655000,kitchenalia
1340443000,beverage
1126288000,cracker
1094096000,cracker
1174184000,beverage
1400780000,stationery
1298412000,stationery
1298420000,stationery
1298419000,stationery
1151052000,dried_seafood
1229159000,beverage
1477543000,beverage
1369745000,instant
1106174000,beverage
1481228000,frozen_food
21608000,vegetable
1494162000,chicken
33558000,vegetable
1484242000,H&B
1100888000,daily
1469059000,daily
1270526000,cracker
1473951000,daily
1319018000,detergent
1264541000,liquor
1348470000,H&B
50530000,vegetable
1099996000,liquor
1266515000,instant
1206938000,chicken
5155562001,chandlery
1214662000,instant
1385615000,hygiene_product
5661929002,fiber_sundrygoods
5661929001,fiber_sundrygoods
1332863000,kitchenalia
1017384000,vegetable
1316268000,H&B
1253757000,kitchenalia
31997000,vegetable
1178167000,stationery
5663808001,chandlery
1522965000,frozen_food
1435559000,daily
1331321000,vegetable
1116056000,seasoned_food
1283024000,seasoned_food
1220664000,hygiene_product
21357000,vegetable
12626000,pork
1404713000,H&B
1220362000,seasoned_food
14236000,pork
31112000,vegetable
5579823003,fiber_sundrygoods
5735905003,fiber_sundrygoods
5735905004,fiber_sundrygoods
5730744001,fiber_sundrygoods
1258909000,interior
1073776000,grain
30964000,prepared_food
1290247000,dried_seafood
1253128000,seasoned_food
1197498000,daily
1164922000,seasoned_food
5717062005,underwear
1071259000,detergent
1083978000,instant
1176857000,instant
24135000,vegetable
1181945000,daily
1078455000,cracker
1472567000,dried_seafood
1290275000,cracker
1333911000,tea
1467162000,vegetable
1381993000,beverage
30765000,fish
1504336000,frozen_food
1394464000,kitchenalia
1233296000,daily
1508329000,daily
1469085000,daily
30477000,vegetable
14338000,chicken
1367601000,hygiene_product
1184713000,hygiene_product
1354168000,dried_seafood
1472677000,dried_seafood
1294191000,dried_seafood
1314498000,frozen_food
1051941000,instant
1315841000,detergent
1472083000,instant
1256951000,detergent
1046507000,frozen_food
1462531000,seasoned_food
1301682000,instant
1326382000,cracker
1326385000,cracker
1301681000,instant
1301679000,instant
1281763000,instant
1281759000,instant
1113442000,instant
1370508000,beverage
1253077000,daily
30764000,fish
33177000,vegetable
30981000,vegetable
18462000,vegetable
1124943000,frozen_food
1362227000,cracker
1237329000,hygiene_product
1099308000,interior
1529484000,kitchenalia
1158015000,interior
1322332000,H&B
1316643000,H&B
27612000,chicken
1283019000,seasoned_food
1214863000,kitchenalia
1493897000,detergent
5670464004,underwear
1275039000,detergent
1377002000,daily
1140537000,beverage
1264495000,cracker
1396187000,cracker
1337789000,tea
1248054000,detergent
1346346000,liquor
1325710000,cracker
1240073000,hygiene_product
222000,prepared_food
15789000,prepared_food
1176844000,H&B
1283016000,daily
1197536000,detergent
1345061000,beverage
1473960000,instant
1331901000,H&B
21147000,beef
1529456000,instant
1086023000,frozen_food
1100023000,frozen_food
1439563000,hygiene_product
1306639000,instant
1463210000,frozen_food
27583000,chicken
1377847000,cracker
1338981000,beverage
1512016000,frozen_food
1253144000,frozen_food
1245342000,grain
1486183000,daily
1245348000,grain
30097000,prepared_food
1379276000,cracker
1177706000,stationery
1115358000,stationery
1248050000,stationery
1120620000,detergent
1479123000,frozen_food
13459000,fruit
1003970000,daily
1139108000,kitchenalia
30994000,vegetable
33961000,vegetable
1327689000,cracker
1206371000,dried_seafood
33953000,vegetable
1295568000,instant
1196992000,seasoned_food
1241340000,seasoned_food
1375742000,detergent
1096509000,detergent
1233401000,detergent
1529083000,seasoned_food
1243330000,cracker
1294077000,cracker
1112232000,interior
1027309000,kitchenalia
1389563000,H&B
1196955000,seasoned_food
1348114000,dried_seafood
1331349000,vegetable
1037719000,beverage
1398468000,hygiene_product
1292776000,hygiene_product
1393046000,beverage
1018497000,instant
1473959000,instant
1233245000,vegetable
17961000,fruit
21051000,vegetable
22586000,prepared_food
1198454000,dried_seafood
1529246000,kitchenalia
1220252000,stationery
1598000,vegetable
1148235000,liquor
1464761000,vegetable
1030085000,daily
1183519000,beverage
1291497000,stationery
1206725000,stationery
1323160000,instant
1065758000,dried_seafood
31091000,vegetable
1474207000,instant
1474110000,seasoned_food
1201690000,liquor
1214666000,instant
1275350000,cracker
1184822000,detergent
1061542000,kitchenalia
1473997000,dried_seafood
1030331000,hygiene_product
1381002000,bathroom&cleaning
1135728000,bathroom&cleaning
1395714000,daily
1212485000,dried_seafood
25608000,vegetable
17014000,fruit
1370160000,frozen_food
1128124000,kitchenalia
1348581000,daily
1030332000,hygiene_product
1174685000,seasoned_food
1316034000,kitchenalia
1331808000,hygiene_product
1479727000,daily
1047441000,kitchenalia
1116221000,kitchenalia
30607000,fish
1336480000,seasoned_food
1010511000,seasoned_food
1395279000,daily
32496000,fruit
1340683000,instant
31090000,vegetable
1072551000,tea
1382878000,beverage
1382879000,beverage
1043455000,beverage
18142000,prepared_food
14298000,chicken
1096505000,beverage
1337684000,kitchenalia
1337681000,kitchenalia
1342101000,daily
1378381000,frozen_food
1178623000,seasoned_food
26304000,fish
10333000,prepared_food
11454000,prepared_food
1046509000,frozen_food
1175968000,cracker
29502000,fish
1308617000,toy
1098546000,dried_seafood
1331352000,vegetable
1043456000,beverage
26084000,fruit
1467979000,instant
26100000,vegetable
1379544000,instant
1205340000,detergent
1475882000,H&B
1365857000,H&B
1123973000,hygiene_product
1396859000,instant
1009894000,instant
1310939000,frozen_food
1310938000,frozen_food
1214993000,beverage
5608111002,underwear
1381220000,seasoned_food
1468777000,daily
1204477000,instant
1297732000,cracker
1368669000,cracker
1385642000,dried_seafood
27213000,chicken
1195214000,bathroom&cleaning
1216670000,frozen_food
1179077000,bathroom&cleaning
1390028000,frozen_food
1326817000,detergent
1339846000,H&B
31113000,vegetable
1353365000,detergent
30832000,beef
5520476001,chandlery
5619637001,chandlery
1258252000,seasoned_food
22363000,prepared_food
1230937000,beverage
1527456000,daily
1474215000,cracker
1487494000,cracker
1400783000,seasoned_food
1470475000,seasoned_food
26063000,fish
1473957000,instant
1374928000,cracker
13685000,fruit
1158718000,instant
1049567000,H&B
1050455000,instant
1401402000,instant
1159449000,tea
1107064000,seasoned_food
30638000,vegetable
1101632000,cracker
5756433001,underwear
5739596001,underwear
5725229001,underwear
5565885001,chandlery
1357439000,cracker
5663813001,chandlery
1167847000,frozen_food
1316035000,kitchenalia
1494521000,bathroom&cleaning
1529524000,chicken
30892000,fruit
1355878000,liquor
1291102000,H&B
1340263000,cracker
5663805001,chandlery
1212840000,frozen_food
1232096000,frozen_food
1381223000,instant
29593000,pork
1476798000,cracker
1405424000,instant
1233992000,seasoned_food
1287256000,instant
1396605000,instant
1529525000,dried_seafood
1284177000,daily
1243016000,cracker
1366863000,interior
1351102000,frozen_food
10286000,fish
1107057000,seasoned_food
1238889000,instant
1170663000,tea
1510546000,beverage
1132411000,instant
1484939000,kitchenalia
1527387000,liquor
1269558000,pet&home_and_garden
1601000,vegetable
26504000,chicken
1291771000,frozen_food
1337686000,kitchenalia
1256030000,bathroom&cleaning
1202212000,interior
1329816000,kitchenalia
1371946000,bathroom&cleaning
1371950000,bathroom&cleaning
1121093000,liquor
1196977000,seasoned_food
1123030000,seasoned_food
1321019000,cracker
1221748000,instant
1357898000,cracker
1493898000,cracker
1204445000,handicraft
1204433000,handicraft
1314643000,handicraft
1156778000,seasoned_food
1143951000,seasoned_food
1263920000,cracker
1529176000,daily
1489112000,seasoned_food
1114467000,cracker
1276983000,tea
1493330000,daily
32806000,fish
1099518000,seasoned_food
1468365000,daily
1323404000,daily
1275351000,cracker
1392664000,H&B
1065875000,tea
1249664000,stationery
1308499000,seasoned_food
13620000,fruit
1530415000,kitchenalia
1295758000,beverage
1462664000,beverage
1468396000,daily
1401024000,frozen_food
1265854000,seasoned_food
1252119000,seasoned_food
1241472000,H&B
1331675000,seasoned_food
1420964000,instant
1296301000,instant
1351107000,instant
1298529000,frozen_food
1482983000,cracker
1155372000,instant
1283036000,frozen_food
1084725000,instant
1229455000,frozen_food
1408850000,frozen_food
1121678000,instant
1467989000,instant
1339579000,instant
1347758000,pet&home_and_garden
1500382000,dried_seafood
30660000,vegetable
1273511000,frozen_food
1214617000,instant
1100506000,seasoned_food
1306932000,daily
1105086000,daily
5717259004,underwear
1479026000,instant
1092750000,instant
32011000,fruit
30446000,vegetable
1467277000,tea
1242885000,H&B
1065701000,frozen_food
1353112000,seasoned_food
1501004000,stationery
1366632000,detergent
1500996000,stationery
1501009000,stationery
5378928005,sports_NB
1269563000,hygiene_product
1476573000,stationery
1011721000,grain
21370000,prepared_food
1471847000,seasoned_food
1729000,fruit
1501014000,stationery
17011000,fruit
1495270000,daily
1126496000,tea
1112327000,seasoned_food
1133535000,seasoned_food
1529364000,liquor
1275626000,seasoned_food
5746290001,fiber_sundrygoods
1282602000,cracker
1025056000,pet&home_and_garden
1098046000,seasoned_food
1263565000,daily
20434000,fish
1337994000,tea
1330777000,hygiene_product
1336769000,stationery
5062631001,sports_NB
5155560001,chandlery
1217553000,seasoned_food
1366621000,beverage
1151048000,dried_seafood
33802000,vegetable
1214909000,beverage
25154000,beef
1327083000,tea
33921000,fruit
1377652000,seasoned_food
1026500000,seasoned_food
1214294000,tea
11788000,beef
1176815000,kitchenalia
11773000,beef
29600000,pork
31726000,vegetable
1472504000,cracker
1484202000,beverage
1368704000,bathroom&cleaning
1473912000,beverage
1381952000,liquor
1252209000,seasoned_food
1159354000,seasoned_food
5730534001,fiber_sundrygoods
1178469000,dried_seafood
1338570000,dried_seafood
1378883000,hygiene_product
5628994001,fiber_sundrygoods
14489000,vegetable
1283041000,seasoned_food
1129495000,seasoned_food
24411000,fish
1332861000,seasoned_food
1324482000,hygiene_product
1266058000,seasoned_food
1495621000,stationery
21954000,vegetable
1176870000,seasoned_food
1496186000,daily
1182129000,cracker
1285170000,cracker
1184759000,bathroom&cleaning
1418531000,cracker
1479264000,dried_seafood
1242655000,instant
1296178000,beverage
5755149001,chandlery
5755145001,chandlery
30809000,pork
1396603000,liquor
1339905000,hygiene_product
1228870000,cracker
1263603000,daily
1219411000,liquor
21401000,fruit
25266000,beef
1295037000,frozen_food
30813000,pork
1477064000,seasoned_food
30636000,vegetable
1293999000,cracker
1483081000,daily
14940000,fruit
1120393000,tea
14869000,fruit
1478210000,seasoned_food
30725000,fish
1234156000,cracker
1234157000,cracker
1320467000,cracker
1397580000,vehicle
1048462000,detergent
1098371000,instant
1400908000,beverage
15045000,prepared_food
1241469000,H&B
1401367000,H&B
1260181000,stationery
1347655000,stationery
1178117000,stationery
1101416000,H&B
1283043000,instant
1400122000,cracker
30738000,fish
1400118000,cracker
1122478000,detergent
1285989000,kitchenalia
1214243000,instant
1358107000,frozen_food
1146462000,frozen_food
1487633000,kitchenalia
1480133000,kitchenalia
1357695000,frozen_food
1289185000,frozen_food
1336482000,seasoned_food
1023020000,hygiene_product
1351131000,frozen_food
1472394000,bathroom&cleaning
1346369000,beverage
1198634000,liquor
1392878000,H&B
1479803000,seasoned_food
1242342000,seasoned_food
22815000,vegetable
1466715000,cracker
1479025000,dried_seafood
1452683000,seasoned_food
1478337000,kitchenalia
1208833000,tea
1214866000,kitchenalia
1142623000,detergent
1211923000,bathroom&cleaning
1282288000,tea
1222427000,H&B
1493328000,daily
1318802000,instant
25865000,fruit
1132376000,seasoned_food
22585000,prepared_food
1483232000,instant
26086000,fruit
1271376000,frozen_food
1344308000,dried_seafood
1529560000,frozen_food
1192075000,daily
1357938000,vegetable
1236551000,detergent
1114040000,instant
1112342000,seasoned_food
1167007000,seasoned_food
1216917000,frozen_food
1291105000,H&B
1291103000,H&B
1497293000,frozen_food
1480725000,frozen_food
1431230000,instant
26090000,vegetable
1004905000,daily
1500985000,frozen_food
1318779000,cracker
5740350002,underwear
1400229000,dried_seafood
31552000,vegetable
1186101000,kitchenalia
1253411000,seasoned_food
1481558000,tea
1069860000,H&B
1133533000,seasoned_food
1197473000,frozen_food
1325171000,seasoned_food
1401025000,frozen_food
1368728000,seasoned_food
1466939000,instant
1112795000,seasoned_food
1342960000,frozen_food
11781000,beef
21146000,beef
1122452000,instant
32526000,fish
1251056000,instant
1105243000,liquor
1325616000,kitchenalia
19818000,prepared_food
1472440000,grain
30694000,fish
1316947000,daily
33927000,prepared_food
1102799000,detergent
30692000,fish
1054712000,frozen_food
1468487000,daily
1132736000,daily
1388929000,dried_seafood
1472255000,cracker
2910000,fish
2903000,fish
33922000,vegetable
26089000,vegetable
1331333000,vegetable
1355900000,hygiene_product
1104747000,seasoned_food
21748000,prepared_food
51064000,prepared_food
1178627000,seasoned_food
30935000,beef
1245337000,grain
1245338000,grain
1325168000,seasoned_food
1494165000,chicken
1480969000,seasoned_food
1213909000,seasoned_food
1146092000,liquor
1298725000,tea
1265201000,tea
1265199000,tea
1272348000,stationery
1610000,vegetable
1371598000,cracker
1250054000,beverage
1149970000,seasoned_food
1158714000,detergent
1400789000,seasoned_food
1197597000,hygiene_product
30793000,beef
20715000,beef
1377419000,tea
1344769000,cracker
1130727000,instant
1235504000,seasoned_food
1487653000,cracker
1184959000,pet&home_and_garden
19913000,vegetable
1330780000,hygiene_product
21528000,fruit
1237017000,kitchenalia
8957000,fish
1030079000,frozen_food
30988000,vegetable
31092000,vegetable
1478643000,daily
1365865000,seasoned_food
1494410000,cracker
1484944000,cracker
1174727000,beverage
23326000,beef
1472439000,grain
1332113000,instant
1243018000,cracker
1527386000,liquor
1108430000,liquor
1024175000,detergent
18422000,chicken
1217909000,hygiene_product
33920000,fruit
1396246000,hygiene_product
1173612000,hygiene_product
1256967000,detergent
1253968000,detergent
31137000,vegetable
1464484000,cracker
1256930000,kitchenalia
1174662000,seasoned_food
1198238000,seasoned_food
1376338000,dried_seafood
51088000,prepared_food
1308887000,frozen_food
1243276000,beverage
1314441000,kitchenalia
1344655000,cracker
1395802000,cracker
1474124000,seasoned_food
1474123000,seasoned_food
1474126000,seasoned_food
1469084000,daily
1111683000,seasoned_food
1026225000,cracker
1479536000,daily
30991000,vegetable
1474084000,seasoned_food
1365570000,cracker
1174777000,cracker
13728000,fish
16948000,fish
1387244000,daily
1218424000,vegetable
1309027000,hygiene_product
1379999000,beverage
1500928000,frozen_food
1307753000,frozen_food
1266719000,frozen_food
1468187000,cracker
10719000,fish
1379173000,H&B
1381324000,cracker
1288466000,beverage
1487547000,cracker
1377009000,cracker
1472034000,beverage
1232234000,stationery
1299142000,stationery
1339985000,hygiene_product
1330768000,hygiene_product
1025237000,bathroom&cleaning
1189968000,H&B
1350056000,pet&home_and_garden
1248951000,H&B
1046824000,cracker
1272592000,frozen_food
1390032000,frozen_food
1262319000,beverage
23728000,prepared_food
17253000,prepared_food
1466113000,seasoned_food
29836000,fish
21115000,prepared_food
10351000,fish
1198239000,seasoned_food
24618000,prepared_food
1480419000,liquor
1375200000,daily
17101000,vegetable
10246000,vegetable
1055449000,daily
1124438000,kitchenalia
5704509001,chandlery
33186000,beef
1356619000,H&B
1480428000,hygiene_product
1363000,prepared_food
1319923000,daily
1319926000,daily
21393000,fruit
1004065000,cracker
1290274000,cracker
1487493000,cracker
1480966000,frozen_food
1325711000,cracker
1480719000,liquor
26399000,vegetable
30642000,fruit
1122900000,detergent
1115275000,cracker
1358134000,beverage
1357438000,cracker
30637000,vegetable
1083587000,beverage
1298748000,cracker
1298749000,cracker
1253781000,dried_seafood
33385000,fruit
32414000,prepared_food
1243015000,cracker
11675000,prepared_food
1384096000,frozen_food
1292742000,hygiene_product
1478896000,cracker
1477732000,instant
1327080000,tea
1396708000,cracker
1400786000,instant
1396706000,cracker
1467143000,cracker
1370731000,frozen_food
1500331000,liquor
1247676000,kitchenalia
1073780000,grain
1288791000,cracker
1478957000,tea
1482969000,cracker
1467016000,dried_seafood
1359319000,daily
1391639000,instant
1152329000,seasoned_food
1336767000,stationery
1298411000,stationery
1336756000,stationery
1439590000,stationery
1379853000,chicken
1337790000,tea
1237170000,H&B
1046494000,frozen_food
1176735000,daily
1022280000,seasoned_food
1192438000,instant
1119849000,liquor
1469187000,daily
1195109000,H&B
14783000,pork
1468215000,H&B
1310070000,instant
1104357000,seasoned_food
1480130000,kitchenalia
1062932000,stationery
1480721000,kitchenalia
8351000,pork
1183765000,liquor
18740000,beef
12264000,prepared_food
1274337000,instant
1477794000,seasoned_food
1383195000,interior
1327238000,frozen_food
1399712000,frozen_food
1106324000,instant
1031610000,liquor
1275567000,kitchenalia
1224578000,kitchenalia
1224656000,frozen_food
1130251000,seasoned_food
1291082000,frozen_food
1046683000,instant
1407486000,seasoned_food
1025083000,cracker
14498000,fish
31138000,vegetable
5730631001,chandlery
33949000,fruit
1475927000,H&B
5754909001,fiber_sundrygoods
1111454000,instant
1118661000,frozen_food
25662000,vegetable
1365648000,seasoned_food
1110938000,seasoned_food
1277009000,detergent
1397728000,cracker
1397734000,cracker
6420000,pork
18451000,vegetable
1530354000,daily
1243260000,cracker
1467467000,pet&home_and_garden
1250432000,pet&home_and_garden
1422408000,daily
1376825000,daily
1303536000,beverage
1344757000,instant
1396606000,instant
1334474000,dried_seafood
5759359002,fiber_sundrygoods
1304817000,kitchenalia
26602000,fruit
29986000,prepared_food
1139272000,seasoned_food
1493319000,daily
11506000,pork
1111850000,seasoned_food
33934000,prepared_food
19138000,prepared_food
11790000,beef
11769000,beef
1479376000,detergent
1528215000,interior
1339904000,hygiene_product
1483933000,H&B
5654420001,sports_NB
1369395000,seasoned_food
1237338000,hygiene_product
33938000,fruit
1299325000,frozen_food
1283363000,cracker
26111000,vegetable
1226556000,instant
1186132000,daily
1113298000,tea
1289429000,H&B
1381995000,H&B
1216777000,seasoned_food
1071090000,frozen_food
1250096000,frozen_food
1468779000,daily
1214589000,seasoned_food
1214224000,instant
1268751000,cracker
1334427000,kitchenalia
1482795000,detergent
1342605000,cracker
1325170000,seasoned_food
1318881000,beverage
26103000,vegetable
5361952001,sports
1210446000,daily
1317969000,liquor
1342104000,liquor
1422410000,daily
1212603000,liquor
1486189000,daily
1216768000,seasoned_food
1323047000,daily
1261688000,cracker
1348472000,cracker
1348107000,instant
